POLYMARKET WEATHER CALIBRATION BOOTSTRAP V1.1
NO TRADING

UTC: 2026-09-11T14:26:41.952535+00:00

Stations: 45
Models: 1
History days: 90
Forecast rows: 28350
Ground truth rows: 4050
Matched rows: 28350
Calibration groups: 315

Ground truth source: Open-Meteo ERA5 reanalysis.
This is historical verification data, not literal METAR observations.

CALIBRATION GROUPS

OEJN | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-0.434C | min_rmse=1.375C | max_bias=-0.464C | max_rmse=1.192C
OEJN | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-0.392C | min_rmse=1.458C | max_bias=-0.256C | max_rmse=1.179C
OPKC | ecmwf_ifs025 | lead=1 | n=90 | min_bias=0.261C | min_rmse=0.361C | max_bias=-0.757C | max_rmse=1.006C
OPKC | ecmwf_ifs025 | lead=2 | n=90 | min_bias=0.210C | min_rmse=0.343C | max_bias=-0.814C | max_rmse=1.167C
OPKC | ecmwf_ifs025 | lead=3 | n=90 | min_bias=0.161C | min_rmse=0.351C | max_bias=-1.031C | max_rmse=1.313C
OPKC | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.140C | min_rmse=0.410C | max_bias=-1.100C | max_rmse=1.429C
OPKC | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.148C | min_rmse=0.435C | max_bias=-1.203C | max_rmse=1.657C
OPKC | ecmwf_ifs025 | lead=6 | n=90 | min_bias=0.371C | min_rmse=0.551C | max_bias=-0.416C | max_rmse=1.169C
OPKC | ecmwf_ifs025 | lead=7 | n=90 | min_bias=0.337C | min_rmse=0.560C | max_bias=-0.407C | max_rmse=1.105C
RJTT | ecmwf_ifs025 | lead=1 | n=90 | min_bias=0.293C | min_rmse=0.753C | max_bias=-1.170C | max_rmse=2.101C
RJTT | ecmwf_ifs025 | lead=2 | n=90 | min_bias=0.369C | min_rmse=0.871C | max_bias=-0.901C | max_rmse=1.823C
RJTT | ecmwf_ifs025 | lead=3 | n=90 | min_bias=0.530C | min_rmse=1.103C | max_bias=-0.864C | max_rmse=2.133C
RJTT | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.480C | min_rmse=1.303C | max_bias=-0.686C | max_rmse=2.013C
RJTT | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.617C | min_rmse=1.377C | max_bias=-0.604C | max_rmse=2.048C
RJTT | ecmwf_ifs025 | lead=6 | n=90 | min_bias=0.387C | min_rmse=1.533C | max_bias=0.122C | max_rmse=2.099C
RJTT | ecmwf_ifs025 | lead=7 | n=90 | min_bias=0.432C | min_rmse=1.717C | max_bias=-0.004C | max_rmse=2.704C
RKPK | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.054C | min_rmse=0.677C | max_bias=-0.412C | max_rmse=1.058C
RKPK | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.032C | min_rmse=0.794C | max_bias=-0.437C | max_rmse=1.199C
RKPK | ecmwf_ifs025 | lead=3 | n=90 | min_bias=0.048C | min_rmse=0.834C | max_bias=-0.438C | max_rmse=1.439C
RKPK | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.033C | min_rmse=0.959C | max_bias=-0.350C | max_rmse=1.760C
RKPK | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.171C | min_rmse=1.273C | max_bias=-0.346C | max_rmse=2.055C
RKPK | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-0.044C | min_rmse=1.260C | max_bias=0.363C | max_rmse=2.657C
RKPK | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-0.237C | min_rmse=1.262C | max_bias=0.262C | max_rmse=2.609C
RKSI | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.049C | min_rmse=0.637C | max_bias=-0.154C | max_rmse=0.819C
RKSI | ecmwf_ifs025 | lead=2 | n=90 | min_bias=0.000C | min_rmse=0.871C | max_bias=-0.211C | max_rmse=1.035C
RKSI | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.081C | min_rmse=1.054C | max_bias=-0.227C | max_rmse=1.180C
RKSI | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.073C | min_rmse=1.267C | max_bias=-0.369C | max_rmse=1.423C
RKSI | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.098C | min_rmse=1.166C | max_bias=-0.501C | max_rmse=1.756C
RKSI | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-0.268C | min_rmse=1.239C | max_bias=-0.251C | max_rmse=2.027C
RKSI | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-0.448C | min_rmse=1.359C | max_bias=-0.359C | max_rmse=2.075C
RPLL | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.188C | min_rmse=0.789C | max_bias=1.381C | max_rmse=1.823C
RPLL | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.106C | min_rmse=0.845C | max_bias=1.461C | max_rmse=1.983C
RPLL | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.036C | min_rmse=0.906C | max_bias=1.596C | max_rmse=2.219C
RPLL | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.039C | min_rmse=0.839C | max_bias=1.583C | max_rmse=2.348C
RPLL | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.072C | min_rmse=0.923C | max_bias=1.759C | max_rmse=2.569C
RPLL | ecmwf_ifs025 | lead=6 | n=90 | min_bias=0.040C | min_rmse=0.990C | max_bias=2.162C | max_rmse=2.909C
RPLL | ecmwf_ifs025 | lead=7 | n=90 | min_bias=0.121C | min_rmse=1.123C | max_bias=2.213C | max_rmse=2.967C
SAEZ | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.241C | min_rmse=0.914C | max_bias=0.232C | max_rmse=1.024C
SAEZ | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.206C | min_rmse=1.092C | max_bias=0.373C | max_rmse=1.163C
SAEZ | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.174C | min_rmse=1.230C | max_bias=0.312C | max_rmse=1.252C
SAEZ | ecmwf_ifs025 | lead=4 | n=90 | min_bias=-0.063C | min_rmse=1.652C | max_bias=0.352C | max_rmse=1.415C
SAEZ | ecmwf_ifs025 | lead=5 | n=90 | min_bias=-0.102C | min_rmse=1.910C | max_bias=0.390C | max_rmse=1.751C
SAEZ | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-0.247C | min_rmse=1.940C | max_bias=0.531C | max_rmse=2.056C
SAEZ | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-0.221C | min_rmse=2.272C | max_bias=0.408C | max_rmse=2.373C
SBGR | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.469C | min_rmse=0.880C | max_bias=-0.433C | max_rmse=1.051C
SBGR | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.514C | min_rmse=1.212C | max_bias=-0.509C | max_rmse=1.560C
SBGR | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.521C | min_rmse=1.340C | max_bias=-0.563C | max_rmse=1.932C
SBGR | ecmwf_ifs025 | lead=4 | n=90 | min_bias=-0.577C | min_rmse=1.649C | max_bias=-0.581C | max_rmse=2.219C
SBGR | ecmwf_ifs025 | lead=5 | n=90 | min_bias=-0.798C | min_rmse=1.868C | max_bias=-0.741C | max_rmse=2.375C
SBGR | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-1.353C | min_rmse=2.298C | max_bias=-0.180C | max_rmse=3.007C
SBGR | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-1.501C | min_rmse=2.604C | max_bias=-0.069C | max_rmse=3.469C
VILK | ecmwf_ifs025 | lead=1 | n=90 | min_bias=0.339C | min_rmse=0.760C | max_bias=0.196C | max_rmse=0.905C
VILK | ecmwf_ifs025 | lead=2 | n=90 | min_bias=0.450C | min_rmse=1.038C | max_bias=0.403C | max_rmse=1.196C
VILK | ecmwf_ifs025 | lead=3 | n=90 | min_bias=0.523C | min_rmse=1.039C | max_bias=0.394C | max_rmse=1.333C
VILK | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.494C | min_rmse=1.171C | max_bias=0.409C | max_rmse=1.449C
VILK | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.526C | min_rmse=1.412C | max_bias=0.344C | max_rmse=1.614C
VILK | ecmwf_ifs025 | lead=6 | n=90 | min_bias=0.533C | min_rmse=1.538C | max_bias=0.979C | max_rmse=2.106C
VILK | ecmwf_ifs025 | lead=7 | n=90 | min_bias=0.516C | min_rmse=1.429C | max_bias=0.631C | max_rmse=1.998C
WMKK | ecmwf_ifs025 | lead=1 | n=90 | min_bias=0.677C | min_rmse=0.988C | max_bias=1.257C | max_rmse=1.572C
WMKK | ecmwf_ifs025 | lead=2 | n=90 | min_bias=0.799C | min_rmse=1.165C | max_bias=1.384C | max_rmse=1.811C
WMKK | ecmwf_ifs025 | lead=3 | n=90 | min_bias=0.977C | min_rmse=1.289C | max_bias=1.273C | max_rmse=1.675C
WMKK | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.971C | min_rmse=1.319C | max_bias=1.364C | max_rmse=1.887C
WMKK | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.904C | min_rmse=1.273C | max_bias=1.381C | max_rmse=1.781C
WMKK | ecmwf_ifs025 | lead=6 | n=90 | min_bias=0.867C | min_rmse=1.196C | max_bias=1.606C | max_rmse=2.004C
WMKK | ecmwf_ifs025 | lead=7 | n=90 | min_bias=0.959C | min_rmse=1.265C | max_bias=1.452C | max_rmse=1.959C
WSSS | ecmwf_ifs025 | lead=1 | n=90 | min_bias=0.919C | min_rmse=1.443C | max_bias=1.674C | max_rmse=1.934C
WSSS | ecmwf_ifs025 | lead=2 | n=90 | min_bias=0.943C | min_rmse=1.563C | max_bias=1.776C | max_rmse=2.092C
WSSS | ecmwf_ifs025 | lead=3 | n=90 | min_bias=0.933C | min_rmse=1.516C | max_bias=1.758C | max_rmse=2.080C
WSSS | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.927C | min_rmse=1.634C | max_bias=1.679C | max_rmse=1.997C
WSSS | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.948C | min_rmse=1.653C | max_bias=1.720C | max_rmse=2.132C
WSSS | ecmwf_ifs025 | lead=6 | n=90 | min_bias=0.641C | min_rmse=1.446C | max_bias=1.947C | max_rmse=2.324C
WSSS | ecmwf_ifs025 | lead=7 | n=90 | min_bias=0.682C | min_rmse=1.404C | max_bias=1.804C | max_rmse=2.251C
ZBAA | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.659C | min_rmse=1.064C | max_bias=-0.380C | max_rmse=1.298C
ZBAA | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.636C | min_rmse=1.136C | max_bias=-0.513C | max_rmse=1.462C
ZBAA | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.706C | min_rmse=1.242C | max_bias=-0.561C | max_rmse=1.743C
ZBAA | ecmwf_ifs025 | lead=4 | n=90 | min_bias=-0.604C | min_rmse=1.458C | max_bias=-0.504C | max_rmse=2.301C
ZBAA | ecmwf_ifs025 | lead=5 | n=90 | min_bias=-0.782C | min_rmse=1.539C | max_bias=-0.226C | max_rmse=2.151C
ZBAA | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-1.288C | min_rmse=2.007C | max_bias=-0.177C | max_rmse=2.796C
ZBAA | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-1.303C | min_rmse=2.055C | max_bias=-0.439C | max_rmse=3.261C
ZGGG | ecmwf_ifs025 | lead=1 | n=90 | min_bias=0.261C | min_rmse=0.636C | max_bias=0.021C | max_rmse=1.224C
ZGGG | ecmwf_ifs025 | lead=2 | n=90 | min_bias=0.248C | min_rmse=0.659C | max_bias=0.163C | max_rmse=1.373C
ZGGG | ecmwf_ifs025 | lead=3 | n=90 | min_bias=0.227C | min_rmse=0.710C | max_bias=0.047C | max_rmse=1.600C
ZGGG | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.099C | min_rmse=0.794C | max_bias=-0.257C | max_rmse=1.931C
ZGGG | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.154C | min_rmse=0.764C | max_bias=-0.048C | max_rmse=1.949C
ZGGG | ecmwf_ifs025 | lead=6 | n=90 | min_bias=0.033C | min_rmse=0.813C | max_bias=0.692C | max_rmse=2.511C
ZGGG | ecmwf_ifs025 | lead=7 | n=90 | min_bias=0.010C | min_rmse=0.949C | max_bias=0.586C | max_rmse=2.614C
ZGSZ | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.629C | min_rmse=1.147C | max_bias=0.873C | max_rmse=1.415C
ZGSZ | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.601C | min_rmse=1.036C | max_bias=1.073C | max_rmse=1.668C
ZGSZ | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.656C | min_rmse=1.146C | max_bias=0.992C | max_rmse=1.735C
ZGSZ | ecmwf_ifs025 | lead=4 | n=90 | min_bias=-0.706C | min_rmse=1.261C | max_bias=0.746C | max_rmse=1.866C
ZGSZ | ecmwf_ifs025 | lead=5 | n=90 | min_bias=-0.642C | min_rmse=1.226C | max_bias=0.943C | max_rmse=1.819C
ZGSZ | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-0.833C | min_rmse=1.377C | max_bias=1.481C | max_rmse=2.355C
ZGSZ | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-0.938C | min_rmse=1.396C | max_bias=1.307C | max_rmse=2.332C
ZHCC | ecmwf_ifs025 | lead=1 | n=90 | min_bias=0.022C | min_rmse=0.871C | max_bias=-0.351C | max_rmse=1.095C
ZHCC | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.183C | min_rmse=1.134C | max_bias=-0.363C | max_rmse=1.491C
ZHCC | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.304C | min_rmse=1.520C | max_bias=-0.499C | max_rmse=1.915C
ZHCC | ecmwf_ifs025 | lead=4 | n=90 | min_bias=-0.300C | min_rmse=1.628C | max_bias=-0.610C | max_rmse=2.409C
ZHCC | ecmwf_ifs025 | lead=5 | n=90 | min_bias=-0.490C | min_rmse=1.692C | max_bias=-0.869C | max_rmse=2.546C
ZHCC | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-1.167C | min_rmse=2.123C | max_bias=-0.459C | max_rmse=2.519C
ZHCC | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-1.043C | min_rmse=2.197C | max_bias=-0.710C | max_rmse=3.126C
ZHHH | ecmwf_ifs025 | lead=1 | n=90 | min_bias=0.088C | min_rmse=0.870C | max_bias=0.149C | max_rmse=1.104C
ZHHH | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.086C | min_rmse=0.992C | max_bias=-0.021C | max_rmse=1.489C
ZHHH | ecmwf_ifs025 | lead=3 | n=90 | min_bias=0.070C | min_rmse=1.116C | max_bias=0.430C | max_rmse=1.699C
ZHHH | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.198C | min_rmse=1.342C | max_bias=0.432C | max_rmse=1.920C
ZHHH | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.169C | min_rmse=1.364C | max_bias=0.439C | max_rmse=2.300C
ZHHH | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-0.291C | min_rmse=1.469C | max_bias=0.469C | max_rmse=2.359C
ZHHH | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-0.302C | min_rmse=1.606C | max_bias=0.259C | max_rmse=2.559C
ZSPD | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.120C | min_rmse=0.594C | max_bias=0.821C | max_rmse=1.202C
ZSPD | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.089C | min_rmse=0.727C | max_bias=0.948C | max_rmse=1.426C
ZSPD | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.034C | min_rmse=0.729C | max_bias=0.978C | max_rmse=1.469C
ZSPD | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.049C | min_rmse=0.806C | max_bias=0.883C | max_rmse=1.581C
ZSPD | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.016C | min_rmse=0.831C | max_bias=0.838C | max_rmse=1.771C
ZSPD | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-0.076C | min_rmse=0.826C | max_bias=1.073C | max_rmse=2.178C
ZSPD | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-0.230C | min_rmse=0.942C | max_bias=1.116C | max_rmse=2.431C
ZSQD | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.132C | min_rmse=0.800C | max_bias=0.690C | max_rmse=1.365C
ZSQD | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.223C | min_rmse=0.912C | max_bias=0.616C | max_rmse=1.664C
ZSQD | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.216C | min_rmse=1.030C | max_bias=0.354C | max_rmse=1.627C
ZSQD | ecmwf_ifs025 | lead=4 | n=90 | min_bias=-0.218C | min_rmse=1.120C | max_bias=0.520C | max_rmse=1.899C
ZSQD | ecmwf_ifs025 | lead=5 | n=90 | min_bias=-0.328C | min_rmse=1.220C | max_bias=0.454C | max_rmse=1.998C
ZSQD | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-0.903C | min_rmse=1.518C | max_bias=0.390C | max_rmse=2.332C
ZSQD | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-0.936C | min_rmse=1.623C | max_bias=0.568C | max_rmse=2.836C
ZUCK | ecmwf_ifs025 | lead=1 | n=90 | min_bias=0.266C | min_rmse=0.889C | max_bias=0.166C | max_rmse=1.400C
ZUCK | ecmwf_ifs025 | lead=2 | n=90 | min_bias=0.201C | min_rmse=1.044C | max_bias=0.101C | max_rmse=1.916C
ZUCK | ecmwf_ifs025 | lead=3 | n=90 | min_bias=0.290C | min_rmse=1.138C | max_bias=0.303C | max_rmse=2.068C
ZUCK | ecmwf_ifs025 | lead=4 | n=90 | min_bias=0.380C | min_rmse=1.375C | max_bias=0.408C | max_rmse=2.263C
ZUCK | ecmwf_ifs025 | lead=5 | n=90 | min_bias=0.429C | min_rmse=1.396C | max_bias=0.588C | max_rmse=2.623C
ZUCK | ecmwf_ifs025 | lead=6 | n=90 | min_bias=0.056C | min_rmse=1.552C | max_bias=1.028C | max_rmse=2.879C
ZUCK | ecmwf_ifs025 | lead=7 | n=90 | min_bias=0.074C | min_rmse=1.698C | max_bias=1.128C | max_rmse=3.116C
ZUUU | ecmwf_ifs025 | lead=1 | n=90 | min_bias=-0.087C | min_rmse=0.937C | max_bias=-0.202C | max_rmse=1.099C
ZUUU | ecmwf_ifs025 | lead=2 | n=90 | min_bias=-0.213C | min_rmse=1.124C | max_bias=-0.107C | max_rmse=1.640C
ZUUU | ecmwf_ifs025 | lead=3 | n=90 | min_bias=-0.186C | min_rmse=1.352C | max_bias=-0.358C | max_rmse=2.083C
ZUUU | ecmwf_ifs025 | lead=4 | n=90 | min_bias=-0.153C | min_rmse=1.497C | max_bias=-0.177C | max_rmse=2.466C
ZUUU | ecmwf_ifs025 | lead=5 | n=90 | min_bias=-0.101C | min_rmse=1.648C | max_bias=-0.300C | max_rmse=2.859C
ZUUU | ecmwf_ifs025 | lead=6 | n=90 | min_bias=-0.357C | min_rmse=1.747C | max_bias=0.678C | max_rmse=3.172C
ZUUU | ecmwf_ifs025 | lead=7 | n=90 | min_bias=-0.342C | min_rmse=1.657C | max_bias=0.586C | max_rmse=2.890C
